id,MusicalTopics
3a8e773a-e267-44bc-bde0-dbbda0feffb1,"{'Pop': 7.920792079207921, 'School': 8.415841584158416, 'Love': 11.386138613861387, 'Book': 7.425742574257425, 'Work': 18.81188118811881, 'Fall': 9.405940594059405, 'History': 7.920792079207921, 'Home': 11.881188118811881, 'Power': 7.920792079207921, 'Sports': 8.91089108910891}"
ef31ba5e-c24e-4f4d-b464-5f7c9be54530,"{'Rap': 7.954545454545454, 'Travel': 10.227272727272728, 'Adventure': 12.5, 'Love': 7.954545454545454, 'Work': 19.318181818181817, 'Family': 9.090909090909092, 'Fall': 6.8181818181818175, 'Change': 9.090909090909092, 'Home': 9.090909090909092, 'Power': 7.954545454545454}"
475ffe65-75fe-48ed-a2ba-d0a8cf58bae8,"{'Royal': 14.285714285714285, 'Pop': 9.523809523809524, 'Travel': 7.142857142857142, 'Art': 9.523809523809524, 'Book': 14.285714285714285, 'Discovery': 9.523809523809524, 'Home': 7.142857142857142, 'Dating': 7.142857142857142, 'God': 7.142857142857142, 'Power': 14.285714285714285}"
84876fc1-4b12-4a0f-849b-380665b98260,"{'Dream': 6.730769230769231, 'Travel': 6.730769230769231, 'Love': 16.346153846153847, 'Crime': 27.884615384615387, 'Family': 7.6923076923076925, 'Politics': 6.730769230769231, 'Time': 8.653846153846153, 'History': 5.769230769230769, 'Dating': 7.6923076923076925, 'Home': 5.769230769230769}"
1ddd6bf3-e2e4-4737-96a0-11e0651778f9,"{'Pop': 4.605263157894736, 'Art': 4.605263157894736, 'Diversity': 10.526315789473683, 'Isolation': 27.631578947368425, 'Family': 8.552631578947368, 'Time': 7.894736842105263, 'Change': 11.842105263157894, 'Home': 9.868421052631579, 'Dating': 4.605263157894736, 'Power': 9.868421052631579}"
ecaac0c5-9c94-4b66-85be-b5fad21b02ed,"{'Pop': 4.918032786885246, 'Travel': 4.918032786885246, 'Book': 3.278688524590164, 'Fashion': 11.475409836065573, 'Work': 19.672131147540984, 'Family': 9.836065573770492, 'Fall': 9.836065573770492, 'Home': 13.114754098360656, 'Dating': 6.557377049180328, 'Sports': 16.39344262295082}"
a1aaf222-5308-487d-bd8a-ce91556143b3,"{'Travel': 8.13953488372093, 'Rock': 5.813953488372093, 'Love': 11.046511627906977, 'Book': 8.720930232558139, 'Work': 15.69767441860465, 'Family': 13.953488372093023, 'Fall': 8.720930232558139, 'Time': 8.720930232558139, 'Home': 12.790697674418606, 'Sports': 6.395348837209303}"
61f86e78-380d-4b40-8276-df5760041ad1,"{'Adventure': 7.236842105263158, 'Magic': 6.578947368421052, 'Work': 11.513157894736842, 'Family': 9.868421052631579, 'Time': 9.868421052631579, 'Fall': 8.881578947368421, 'History': 8.552631578947368, 'Home': 10.855263157894738, 'Power': 16.776315789473685, 'Sports': 9.868421052631579}"
f1dfbf2a-0a77-4e2d-a2c3-8a95dd9dbd30,"{'Travel': 6.470588235294119, 'Rock': 19.411764705882355, 'Education': 7.647058823529412, 'Love': 10.588235294117647, 'Family': 7.0588235294117645, 'Faith': 7.0588235294117645, 'History': 7.0588235294117645, 'God': 20.0, 'Humor': 6.47058823529411, 'Power': 8.235294117647058}"
2ce2adfd-cb25-407c-a50b-ca03b718c16a,"{'Pop': 6.5420560747663545, 'Love': 8.411214953271028, 'Book': 7.476635514018691, 'Fashion': 5.607476635514018, 'Work': 17.75700934579439, 'Family': 8.411214953271028, 'Fall': 16.822429906542055, 'Time': 6.5420560747663545, 'History': 12.149532710280374, 'Home': 10.2803738317757}"
396eb428-fe8c-455e-9e83-904777724d6d,"{'Pop': 7.6923076923076925, 'School': 7.6923076923076925, 'Work': 8.791208791208792, 'Family': 6.593406593406594, 'Time': 7.6923076923076925, 'History': 6.593406593406594, 'Dating': 8.791208791208792, 'Home': 6.593406593406594, 'Power': 14.285714285714285, 'Sports': 25.274725274725274}"
624e1414-310a-4aad-b465-9fddb74438ec,"{'Pop': 3.3810143042912877, 'Pride': 5.201560468140442, 'Animal': 8.452535760728217, 'Love': 4.421326397919375, 'Family': 5.461638491547465, 'Revange': 9.752925877763328, 'Sacrifice': 4.161248374512354, 'Change': 1.950585175552666, 'Home': 7.282184655396619, 'Power': 49.93498049414825}"
e448f788-4e9a-40d8-bf4d-d0985413f4bd,"{'Pop': 6.122448979591836, 'Rap': 4.081632653061225, 'Book': 13.061224489795919, 'Love': 7.346938775510205, 'Work': 22.857142857142858, 'Family': 11.020408163265307, 'Fall': 6.938775510204081, 'Home': 16.73469387755102, 'Power': 4.489795918367347, 'Sports': 7.346938775510205}"
7406d1f1-19a0-4fac-8d46-4b6de579b072,"{'Love': 17.058823529411764, 'Diversity': 7.647058823529412, 'Work': 14.705882352941178, 'Family': 7.647058823529412, 'Time': 10.0, 'Fall': 8.235294117647058, 'Change': 8.823529411764707, 'Home': 7.647058823529412, 'Dating': 6.470588235294119, 'Sports': 11.76470588235294}"
5256c41c-dafc-44cf-b794-54e03258efaa,"{'Dream': 15.66265060240964, 'Love': 10.441767068273093, 'Book': 10.040160642570282, 'Work': 11.646586345381527, 'Family': 8.032128514056225, 'Time': 7.630522088353414, 'History': 9.236947791164658, 'Home': 10.040160642570282, 'Power': 10.441767068273093, 'Sports': 6.827309236947792}"
13005331-c8c7-41df-b9b8-7b71aeeeb78b,"{'Travel': 4.093567251461988, 'School': 43.859649122807014, 'Book': 5.847953216374268, 'Work': 9.941520467836257, 'Summer': 4.678362573099415, 'Family': 4.678362573099415, 'Time': 5.847953216374268, 'Fall': 5.263157894736842, 'Spring': 11.11111111111111, 'Home': 4.678362573099415}"
295577da-df85-4083-a0b1-2b63df4ffe21,"{'Book': 5.911330049261084, 'Magic': 6.157635467980295, 'Work': 16.25615763546798, 'Family': 10.591133004926109, 'Time': 10.83743842364532, 'Fall': 7.8817733990147785, 'History': 11.330049261083744, 'Home': 12.807881773399016, 'Power': 11.576354679802956, 'Sports': 6.65024630541872}"
77f63d51-283b-412f-aa56-81b13771b3c2,"{'Dream': 4.926108374384237, 'Travel': 6.403940886699508, 'Book': 9.35960591133005, 'Love': 8.374384236453201, 'Work': 23.645320197044335, 'Family': 12.31527093596059, 'Fall': 9.35960591133005, 'Time': 5.41871921182266, 'Home': 14.285714285714285, 'Dating': 5.911330049261084}"
3be06d62-8ffa-4e1a-b07b-3ab075e32467,"{'Pop': 4.150943396226415, 'Rock': 4.528301886792453, 'Love': 17.358490566037734, 'Book': 6.415094339622642, 'Work': 22.264150943396228, 'Family': 7.169811320754717, 'Time': 11.320754716981133, 'Fall': 10.566037735849058, 'Home': 11.320754716981133, 'Sports': 4.905660377358491}"
d5bb6003-c311-45a2-b99d-1182ecc89046,"{'Pop': 9.75609756097561, 'Travel': 9.75609756097561, 'Art': 8.536585365853659, 'Disco': 8.536585365853659, 'Love': 18.29268292682927, 'Book': 14.634146341463413, 'Magic': 7.317073170731707, 'Time': 9.75609756097561, 'Dating': 4.878048780487805, 'Power': 8.536585365853659}"
ac1c0d2f-bce4-4a78-94f4-aa9a881fd297,"{'Myhtology': 12.76595744680851, 'Dream': 8.51063829787234, 'Book': 9.574468085106384, 'Discovery': 4.25531914893617, 'Family': 4.25531914893617, 'Summer': 6.382978723404255, 'Sacrifice': 4.25531914893617, 'Revenge': 20.212765957446805, 'God': 13.829787234042554, 'Home': 15.957446808510639}"
747b5729-51cf-4f61-be84-91bee87cb648,"{'Leadership': 7.317073170731707, 'Travel': 4.878048780487805, 'Love': 19.51219512195122, 'Book': 7.317073170731707, 'Family': 17.073170731707318, 'Time': 4.878048780487805, 'Change': 4.878048780487805, 'History': 17.073170731707318, 'Spring': 2.4390243902439024, 'Home': 14.634146341463413}"
18356a5d-36ad-4202-be40-1fa0f82d37a9,"{'Royal': 4.545454545454546, 'Travel': 7.575757575757576, 'Love': 29.545454545454547, 'Work': 15.909090909090908, 'Family': 6.0606060606060606, 'Fall': 9.848484848484848, 'Time': 7.575757575757576, 'History': 7.575757575757576, 'Revenge': 4.545454545454546, 'Home': 6.8181818181818175}"
cfa81ef0-4cb7-42ba-9ce7-705c0d022fe8,"{'Leadership': 4.761904761904762, 'Travel': 3.571428571428571, 'Love': 11.904761904761903, 'Fashion': 3.571428571428571, 'Family': 5.952380952380952, 'Summer': 3.571428571428571, 'Change': 5.952380952380952, 'Dating': 48.80952380952381, 'Home': 7.142857142857142, 'Hope': 4.761904761904762}"
96aae871-d888-47ba-89e5-c627e9b79147,"{'Pop': 7.8125, 'Travel': 12.5, 'Book': 15.625, 'Love': 15.625, 'Family': 9.375, 'Change': 6.25, 'History': 4.6875, 'Home': 14.0625, 'Dating': 9.375, 'Hope': 4.6875}"
50d16368-e8de-4ac0-92f5-6e67d3929804,"{'Dream': 35.13513513513514, 'School': 5.405405405405405, 'Love': 18.91891891891892, 'Book': 8.108108108108109, 'Magic': 5.405405405405405, 'Fantasy': 2.7027027027027026, 'Classical': 5.405405405405405, 'History': 2.7027027027027026, 'Dating': 8.108108108108109, 'Power': 8.108108108108109}"
13ae05d1-1f8a-49aa-9e16-23952539ea87,"{'Pop': 5.333333333333334, 'Travel': 6.666666666666667, 'Adventure': 6.666666666666667, 'Love': 6.666666666666667, 'Work': 10.666666666666668, 'Family': 17.333333333333336, 'Fall': 18.666666666666668, 'Time': 4.0, 'Spring': 4.0, 'Home': 20.0}"
82e67e3f-3d76-448b-96c7-89e3a44bd457,"{'Pop': 8.661417322834646, 'Travel': 7.874015748031496, 'Love': 8.661417322834646, 'Fashion': 7.874015748031496, 'Diversity': 7.086614173228346, 'Work': 15.748031496062993, 'Fall': 12.598425196850393, 'Time': 12.598425196850393, 'Change': 9.448818897637794, 'Dating': 9.448818897637794}"
80f99964-691f-469f-a49d-237bfa3d9345,"{'School': 7.361963190184049, 'Rock': 5.521472392638037, 'Book': 12.269938650306749, 'Love': 10.429447852760736, 'Work': 19.631901840490798, 'Discovery': 6.134969325153374, 'Family': 8.588957055214724, 'Time': 14.11042944785276, 'Fall': 7.361963190184049, 'Home': 8.588957055214724}"
1b39a999-7a29-4146-bd21-3c1be6a499c1,"{'Rap': 6.086956521739131, 'Book': 11.73913043478261, 'Work': 22.17391304347826, 'Family': 7.82608695652174, 'Time': 17.391304347826086, 'Fall': 7.391304347826087, 'History': 6.521739130434782, 'Spring': 5.217391304347826, 'Home': 9.130434782608695, 'Power': 6.521739130434782}"
a5fdbec8-2696-43b0-aded-ca85b9fcabb4,"{'Justice': 10.071942446043165, 'Dream': 5.0359712230215825, 'Rap': 4.316546762589928, 'Travel': 8.633093525179856, 'Rock': 38.1294964028777, 'Love': 5.0359712230215825, 'Fashion': 4.316546762589928, 'Time': 5.755395683453238, 'Home': 12.23021582733813, 'Dating': 6.474820143884892}"
f5f057a7-95d2-4c5f-abee-c644d0074ced,"{'Pop': 5.434782608695652, 'Education': 19.565217391304348, 'Growth': 6.521739130434782, 'Family': 9.782608695652174, 'Time': 10.869565217391305, 'Faith': 8.695652173913043, 'History': 9.782608695652174, 'Home': 13.043478260869565, 'Hope': 8.695652173913043, 'Power': 7.608695652173914}"
b2735909-a193-41f5-a110-7f0c8a2bba94,"{'Pop': 5.0, 'Travel': 6.666666666666667, 'Love': 21.666666666666668, 'Work': 13.333333333333334, 'Family': 6.666666666666667, 'Time': 13.333333333333334, 'Home': 8.333333333333332, 'Dating': 6.666666666666667, 'Power': 8.333333333333332, 'Sports': 10.0}"
baf2adcd-2a81-4f42-ac84-024321dd3103,"{'Pop': 8.108108108108109, 'Art': 5.405405405405405, 'Book': 5.405405405405405, 'Love': 5.405405405405405, 'Diversity': 5.405405405405405, 'Family': 21.62162162162162, 'Time': 18.91891891891892, 'Home': 18.91891891891892, 'God': 5.405405405405405, 'Power': 5.405405405405405}"
6051b8f0-c767-43e0-8edd-d55d0b7e44a5,"{'Book': 10.548523206751055, 'Diversity': 6.751054852320674, 'Work': 11.60337552742616, 'Family': 6.751054852320674, 'Fall': 8.860759493670885, 'Time': 8.438818565400844, 'Change': 7.805907172995781, 'Home': 7.172995780590717, 'Power': 25.738396624472575, 'Sports': 6.329113924050633}"
0463be1b-f25e-49e9-b940-2904368360cf,"{'Pop': 13.333333333333334, 'Rap': 5.555555555555555, 'Travel': 6.666666666666667, 'Book': 14.444444444444443, 'Love': 5.555555555555555, 'Time': 13.333333333333334, 'History': 12.222222222222221, 'Home': 8.88888888888889, 'Dating': 7.777777777777778, 'Power': 12.222222222222221}"
7d01de06-6435-4ec4-9670-24ca6ceb8440,"{'Pop': 7.59493670886076, 'Travel': 10.126582278481013, 'Adventure': 6.329113924050633, 'Book': 11.39240506329114, 'Family': 20.253164556962027, 'Time': 7.59493670886076, 'Change': 5.063291139240507, 'Spring': 6.329113924050633, 'History': 5.063291139240507, 'Home': 20.253164556962027}"
db157ea4-0069-4d38-b55d-a2913f9c44aa,"{'Leadership': 4.225352112676056, 'Love': 16.901408450704224, 'Book': 14.084507042253522, 'Work': 16.901408450704224, 'Time': 12.676056338028168, 'Fall': 5.633802816901409, 'Sacrifice': 9.859154929577464, 'Spring': 9.859154929577464, 'Home': 4.225352112676056, 'Sports': 5.633802816901409}"
7da9c8aa-1668-45af-bd0e-79f8d808eaae,"{'Pop': 5.202312138728324, 'Love': 8.670520231213873, 'Work': 12.716763005780345, 'Time': 5.202312138728324, 'Fall': 4.046242774566474, 'Sacrifice': 4.046242774566474, 'Spring': 4.046242774566474, 'God': 47.398843930635834, 'Home': 4.046242774566474, 'Hell': 4.624277456647398}"
1899f318-251a-43b6-b533-f1ab0aed578c,"{'Pop': 6.0606060606060606, 'Travel': 15.151515151515152, 'School': 3.0303030303030303, 'Education': 3.0303030303030303, 'Family': 15.151515151515152, 'Identity': 6.0606060606060606, 'Home': 27.27272727272727, 'Dating': 15.151515151515152, 'Humor': 3.0303030303030303, 'Sports': 6.0606060606060606}"
14285268-a164-405a-94bd-01ad84801974,"{'Dream': 2.272727272727273, 'Leadership': 4.545454545454546, 'Book': 9.090909090909092, 'Love': 9.090909090909092, 'Work': 25.0, 'Family': 25.0, 'Time': 13.636363636363635, 'Fall': 4.545454545454546, 'Change': 4.545454545454546, 'Dating': 2.272727272727273}"
92616f03-02f0-43d9-8f2d-97063ed59f14,"{'Royal': 4.761904761904762, 'Forgiveness': 4.761904761904762, 'Rock': 19.047619047619047, 'Book': 4.761904761904762, 'Fashion': 4.761904761904762, 'Work': 14.285714285714285, 'Family': 14.285714285714285, 'Home': 14.285714285714285, 'Power': 4.761904761904762, 'Sports': 14.285714285714285}"
d8e06bff-ab42-4c4c-afe7-b6ddbc08a32f,"{'Pop': 3.3333333333333335, 'School': 5.333333333333334, 'Rock': 52.666666666666664, 'Work': 8.0, 'Family': 5.333333333333334, 'Summer': 3.3333333333333335, 'Time': 6.0, 'Change': 4.0, 'Home': 7.333333333333333, 'Dating': 4.666666666666667}"
dae03131-d13c-48db-aaee-1fd487c1bbd0,"{'Pop': 10.126582278481013, 'Friendship': 15.18987341772152, 'Travel': 5.063291139240507, 'School': 12.658227848101266, 'Love': 11.39240506329114, 'Family': 11.39240506329114, 'Time': 8.860759493670885, 'Change': 10.126582278481013, 'Home': 10.126582278481013, 'Dating': 5.063291139240507}"
ec7da626-0a05-4757-b487-69b19516d88c,"{'Pop': 9.090909090909092, 'Travel': 5.454545454545454, 'Love': 10.909090909090908, 'Work': 12.727272727272727, 'Family': 12.727272727272727, 'Fall': 5.454545454545454, 'History': 12.727272727272727, 'Home': 10.909090909090908, 'Humor': 7.2727272727272725, 'Hell': 12.727272727272727}"
ae989c78-36d5-4fdb-9251-eb02bcd7346e,"{'Dream': 6.390977443609036, 'Adventure': 10.902255639097744, 'Love': 9.774436090225564, 'Magic': 10.526315789473683, 'Fashion': 7.518796992481203, 'Family': 9.022556390977442, 'Time': 11.654135338345863, 'History': 10.526315789473683, 'Home': 9.398496240601503, 'Power': 14.285714285714285}"
7ac5016c-f3f0-4421-bad1-d030b60d247c,"{'Pop': 5.46875, 'Book': 17.96875, 'Work': 10.15625, 'Family': 10.15625, 'Time': 6.25, 'History': 7.8125, 'Home': 13.28125, 'Dating': 4.6875, 'Power': 17.1875, 'Sports': 7.03125}"
e422f043-ecf5-41c7-ac74-7a47a7bbee23,"{'Pop': 9.333333333333334, 'Travel': 9.333333333333334, 'Love': 25.333333333333336, 'Work': 16.0, 'Family': 5.333333333333334, 'Fall': 10.666666666666668, 'Time': 6.666666666666667, 'Dating': 6.666666666666667, 'Home': 5.333333333333334, 'Power': 5.333333333333334}"
fe310dba-a957-49f9-a18f-7477605a729b,"{'Travel': 8.064516129032258, 'School': 14.516129032258066, 'Love': 9.67741935483871, 'Book': 6.451612903225806, 'Work': 11.29032258064516, 'Family': 14.516129032258066, 'Fall': 9.67741935483871, 'Spring': 8.064516129032258, 'Home': 9.67741935483871, 'Dating': 8.064516129032258}"
